Device Category,In-Market Segment,Affinity Category (reach),Day of Week,Source / Medium,Avg. % Conversion Probability,Avg. Session Duration,New Users,Sessions,Avg. Order Value,Avg. QTY
desktop,Consumer Electronics/Audio,Travel/Travel Buffs,1,google / organic,0.5,0:01:38,13,19,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Media & Entertainment/Gamers/Action Game Fans,1,google / organic,0.5,0:01:59,16,20,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Gamers/Casual & Social Gamers,0,google / organic,0.5,0:01:13,11,11,$0.00,0
desktop,Travel/Car Rental,Media & Entertainment/Book Lovers,1,google / organic,0.5,0:03:07,11,15,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Media & Entertainment/Light TV Viewers,1,google / organic,0.5,0:00:57,20,22,$0.00,0
desktop,Software/Business & Productivity Software,Lifestyles & Hobbies/Shutterbugs,1,Partners / affiliate,0.5,0:06:07,8,11,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Shoppers/Value Shoppers,1,Partners / affiliate,0.5,0:05:06,11,15,$0.00,0
desktop,Autos & Vehicles/Vehicles (Other)/Bicycles & Accessories,Shoppers/Value Shoppers,1,google / organic,0.5,0:06:26,9,15,$0.00,0
desktop,Autos & Vehicles/Vehicles (Other)/Bicycles & Accessories,Technology/Technophiles,1,google / organic,0.5,0:06:26,9,15,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Banking & Finance/Avid Investors,0,google / organic,0.5,0:01:11,10,12,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Lifestyles & Hobbies/Outdoor Enthusiasts,1,google / organic,0.5,0:01:08,14,17,$0.00,0
desktop,Financial Services/Investment Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,1,google / organic,0.5,0:00:18,10,11,$0.00,0
desktop,Financial Services/Financial Planning/Retirement Planning,Travel/Business Travelers,1,google / organic,0.5,0:02:10,10,10,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Media & Entertainment/Comics & Animation Fans,0,google / organic,0.5,0:00:40,20,23,$0.00,0
desktop,Home & Garden/Home Appliances/Small Appliances,Shoppers/Luxury Shoppers,1,google / organic,0.5,0:00:07,8,11,$0.00,0
desktop,Consumer Electronics/Audio,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:03:02,15,20,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,0.5,0:02:55,19,26,$0.00,0
desktop,Autos & Vehicles/Auto Parts & Accessories,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,0.5,0:00:56,10,10,$0.00,0
desktop,Autos & Vehicles/Auto Parts & Accessories,Media & Entertainment/Comics & Animation Fans,0,google / organic,0.5,0:01:06,10,10,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Media & Entertainment/Gamers/Hardcore Gamers,1,google / organic,0.5,0:02:48,26,30,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Media & Entertainment/Movie Lovers/Sci-Fi & Fantasy Movie Fans,1,google / organic,0.5,0:02:00,12,13,$0.00,0
mobile,Financial Services/Investment Services,Shoppers/Value Shoppers,1,google / organic,0.5,0:02:11,23,30,$0.00,0
desktop,Consumer Electronics/Game Consoles,Food & Dining/Fast Food Cravers,1,google / organic,0.5,0:05:25,8,10,$0.00,0
desktop,Travel/Vacation Packages,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,0.5,0:02:06,16,17,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Travel/Travel Buffs,0,google / organic,0.5,0:02:09,10,12,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Shoppers/Value Shoppers,0,google / organic,0.5,0:02:02,51,61,$0.00,0
desktop,Consumer Electronics/Mobile Phone Accessories,Travel/Business Travelers,1,google / organic,0.5,0:01:15,10,12,$0.00,0
desktop,Financial Services/Banking Services,Travel/Business Travelers,1,google / organic,0.5,0:00:32,20,26,$263.89,2.75
mobile,Financial Services/Investment Services,Media & Entertainment/Movie Lovers,1,google / organic,0.5,0:02:24,15,19,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Shopaholics,1,google / organic,0.5,0:01:10,26,32,$0.00,0
desktop,Software/Design Software,Lifestyles & Hobbies/Frequently Attends Live Events,1,google / organic,0.5,0:02:22,13,19,$0.00,0
desktop,Autos & Vehicles/Auto Parts & Accessories,Shoppers/Value Shoppers,0,google / organic,0.5,0:00:55,14,14,$0.00,0
desktop,Education/Test Preparation & Tutoring,Shoppers/Value Shoppers,1,google / organic,0.5,0:00:32,19,23,$0.00,0
desktop,Consumer Electronics/Audio,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,0.5,0:03:01,17,23,$0.00,0
desktop,Apparel & Accessories/Jewelry & Watches/Watches,Food & Dining/Coffee Shop Regulars,1,google / organic,0.5,0:02:10,8,11,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Media & Entertainment/Movie Lovers,1,google / organic,0.5,0:00:42,26,31,$0.00,0
desktop,Apparel & Accessories/Jewelry & Watches/Watches,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,0.5,0:01:53,9,12,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,News & Politics/Avid News Readers/Avid Political News Readers,1,google / organic,0.5,0:02:21,19,26,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Foodies,1,Partners / affiliate,0.5,0:05:36,9,13,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Luxury Shoppers,0,google / organic,0.5,0:02:52,18,20,$0.00,0
mobile,Financial Services/Investment Services,Food & Dining/Cooking Enthusiasts,1,google / organic,0.5,0:01:14,9,11,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Travel/Travel Buffs,1,google / organic,0.5,0:00:54,17,19,$0.00,0
desktop,Financial Services/Banking Services,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,google / organic,0.5,0:01:40,11,15,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Lifestyles & Hobbies/Business Professionals,1,google / organic,0.5,0:02:06,15,18,$0.00,0
desktop,Financial Services/Investment Services,Shoppers/Bargain Hunters,0,google / organic,0.5,0:00:54,12,14,$0.00,0
desktop,Consumer Electronics/Mobile Phone Accessories,Food & Dining/Fast Food Cravers,1,google / organic,0.5,0:00:50,8,11,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:00:45,21,25,$0.00,0
desktop,Real Estate/Commercial Properties,Sports & Fitness/Health & Fitness Buffs,1,google / organic,0.5,0:00:14,9,10,$0.00,0
mobile,Dating Services,Food & Dining/Foodies,0,google / organic,0.5,0:01:25,12,15,$0.00,0
desktop,Business Services/Business Financial Services,Technology/Technophiles,0,google / organic,0.5,0:01:05,10,18,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Technology/Technophiles,1,google / organic,0.5,0:01:55,17,20,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Beauty & Wellness/Beauty Mavens,1,google / organic,0.5,0:03:55,12,15,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Lifestyles & Hobbies/Green Living Enthusiasts,1,analytics.google.com / referral,0.5,0:04:11,11,16,$0.00,0
desktop,Home & Garden/Home & Garden Services,Banking & Finance/Avid Investors,1,google / organic,0.5,0:02:47,18,19,$43.58,1
desktop,Business Services/Business Technology/Enterprise Software,News & Politics/Avid News Readers/Entertainment News Enthusiasts,0,google / organic,0.5,0:00:33,12,13,$0.00,0
desktop,Education/Test Preparation & Tutoring,Food & Dining/Foodies,0,google / organic,0.5,0:01:38,10,15,$0.00,0
desktop,Travel/Bus & Rail Travel,Lifestyles & Hobbies/Shutterbugs,0,google / organic,0.5,0:01:30,14,15,$0.00,0
mobile,Travel/Hotels & Accommodations,News & Politics/Avid News Readers/Avid Business News Readers,1,google / organic,0.5,0:00:59,8,11,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Beauty & Wellness/Frequently Visits Salons,0,google / organic,0.5,0:00:53,9,11,$0.00,0
desktop,Employment/Executive & Management Jobs,Lifestyles & Hobbies/Thrill Seekers,1,google / organic,0.5,0:06:03,9,13,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Vehicles & Transportation/Auto Enthusiasts,0,google / organic,0.5,0:03:01,14,15,$0.00,0
mobile,Education/Post-Secondary Education,Beauty & Wellness/Frequently Visits Salons,1,google / organic,0.5,0:01:15,8,11,$0.00,0
desktop,Education/Test Preparation & Tutoring,Travel/Business Travelers,1,google / organic,0.5,0:00:38,11,13,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles by Brand/Toyota,Shoppers/Value Shoppers,1,google / organic,0.5,0:00:10,6,11,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles by Brand/Toyota,Technology/Technophiles,1,google / organic,0.5,0:00:10,6,11,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles by Brand/Toyota,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,0.5,0:00:10,6,11,$0.00,0
desktop,Travel/Vacation Packages,News & Politics/Avid News Readers,0,google / organic,0.5,0:02:16,13,14,$0.00,0
desktop,Financial Services/Credit & Lending/Credit Cards,Shoppers/Luxury Shoppers,0,google / organic,0.5,0:01:30,12,16,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Media & Entertainment/Music Lovers,1,google / organic,0.5,0:00:30,24,28,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,0.5,0:02:18,15,19,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Vehicles & Transportation/Auto Enthusiasts,0,google / organic,0.5,0:04:27,15,21,$0.00,0
desktop,Financial Services/Investment Services,Lifestyles & Hobbies/Nightlife Enthusiasts,0,google / organic,0.5,0:00:25,20,23,$0.00,0
mobile,Financial Services/Investment Services,News & Politics/Avid News Readers/Avid Business News Readers,1,google / organic,0.5,0:01:41,11,13,$0.00,0
desktop,Financial Services/Investment Services,Food & Dining/Foodies,0,google / organic,0.5,0:00:43,26,30,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Bargain Hunters,1,google / organic,0.5,0:00:56,11,14,$0.00,0
desktop,Real Estate/Residential Properties,Home & Garden/Home Decor Enthusiasts,1,google / organic,0.5,0:02:43,17,20,$0.00,0
desktop,Software/Design Software,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,0.5,0:02:23,10,18,$0.00,0
desktop,Consumer Electronics/Televisions,Media & Entertainment/Gamers,1,google / organic,0.5,0:01:13,10,12,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Shoppers/Value Shoppers,1,analytics.google.com / referral,0.5,0:03:32,14,21,$0.00,0
desktop,Software/Business & Productivity Software,Travel/Travel Buffs/Beachbound Travelers,0,google / organic,0.5,0:01:30,10,11,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:01:44,29,39,$0.00,0
desktop,Financial Services/Investment Services,Media & Entertainment/Music Lovers/Rock Music Fans,1,google / organic,0.5,0:00:38,11,15,$0.00,0
desktop,Apparel & Accessories/Jewelry & Watches/Watches,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:02:09,8,11,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,0,google / organic,0.5,0:01:11,11,13,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:02:34,27,38,$0.00,0
desktop,Financial Services/Banking Services,Sports & Fitness/Sports Fans,1,google / organic,0.5,0:00:11,11,14,$0.00,0
desktop,Employment/Sales & Marketing Jobs,Lifestyles & Hobbies/Thrill Seekers,1,google / organic,0.5,0:04:00,14,20,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Beauty & Wellness/Frequently Visits Salons,1,google / organic,0.5,0:01:02,12,17,$0.00,0
desktop,Travel/Vacation Packages,Sports & Fitness/Health & Fitness Buffs,0,google / organic,0.5,0:02:08,14,15,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,News & Politics/Avid News Readers,0,google / organic,0.5,0:03:31,21,24,$0.00,0
desktop,Software/Design Software/Photo Software,Home & Garden/Do-It-Yourselfers,0,google / organic,0.5,0:02:59,9,11,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Sports & Fitness/Sports Fans,1,google / organic,0.5,0:03:02,31,40,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Gamers,1,google / organic,0.5,0:02:46,15,19,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Lifestyles & Hobbies/Green Living Enthusiasts,0,google / organic,0.5,0:00:25,12,16,$0.00,0
desktop,Beauty Products & Services/Hair Care Products,Travel/Travel Buffs,1,google / organic,0.5,0:02:50,14,15,$263.89,2.75
mobile,Travel/Hotels & Accommodations,Sports & Fitness/Sports Fans,1,google / organic,0.5,0:01:42,8,10,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,News & Politics/Avid News Readers/Avid Political News Readers,0,google / organic,0.5,0:00:22,12,15,$0.00,0
desktop,Education/Test Preparation & Tutoring,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,0.5,0:00:46,15,20,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Travel/Business Travelers,1,analytics.google.com / referral,0.5,0:02:33,9,14,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,0.5,0:01:52,20,26,$0.00,0
desktop,Dating Services,Sports & Fitness/Health & Fitness Buffs,0,google / organic,0.5,0:01:16,9,15,$0.00,0
desktop,Travel/Air Travel,Travel/Travel Buffs/Beachbound Travelers,0,google / organic,0.5,0:02:25,12,13,$0.00,0
desktop,Education/Test Preparation & Tutoring,Lifestyles & Hobbies/Business Professionals,1,google / organic,0.5,0:00:36,11,13,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,News & Politics/Avid News Readers/Avid Political News Readers,1,google / organic,0.5,0:02:29,23,33,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Technology/Mobile Enthusiasts,0,google / organic,0.5,0:01:26,11,11,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Shoppers/Value Shoppers,1,google / organic,0.5,0:00:48,27,32,$0.00,0
desktop,Business Services/Business Financial Services,Media & Entertainment/Music Lovers/Pop Music Fans,1,google / organic,0.5,0:00:41,16,24,$0.00,0
mobile,Education/Post-Secondary Education,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,0.5,0:01:18,9,13,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Media & Entertainment/Comics & Animation Fans,0,google / organic,0.5,0:00:48,21,24,$0.00,0
desktop,Travel/Hotels & Accommodations,Media & Entertainment/TV Lovers,0,google / organic,0.5,0:02:30,15,21,$0.00,0
mobile,Employment/Career Consulting Services,Media & Entertainment/Light TV Viewers,1,google / organic,0.5,0:01:54,8,10,$0.00,0
desktop,Financial Services/Credit & Lending/Credit Cards,Home & Garden/Do-It-Yourselfers,0,google / organic,0.5,0:01:08,9,14,$0.00,0
desktop,Autos & Vehicles/Auto Parts & Accessories,Shoppers/Shopaholics,0,google / organic,0.5,0:01:05,10,10,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Lifestyles & Hobbies/Fashionistas,1,google / organic,0.5,0:03:11,13,15,$0.00,0
desktop,Real Estate/Residential Properties,Media & Entertainment/Comics & Animation Fans,0,google / organic,0.5,0:01:04,10,11,$0.00,0
desktop,Telecom/Cable & Satellite TV Providers,Shoppers/Value Shoppers,1,google / organic,0.5,0:02:59,10,15,$263.89,2.75
mobile,Consumer Electronics/Mobile Phones,Travel/Travel Buffs/Beachbound Travelers,0,google / organic,0.5,0:02:15,8,11,$0.00,0
desktop,Financial Services/Banking Services,Lifestyles & Hobbies/Family-Focused,0,google / organic,0.5,0:01:25,8,16,$0.00,0
desktop,Travel/Hotels & Accommodations/Vacation Rentals,Banking & Finance/Avid Investors,0,google / organic,0.5,0:03:21,10,13,$0.00,0
desktop,Apparel & Accessories/Jewelry & Watches/Watches,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,0.5,0:01:57,10,12,$0.00,0
desktop,Education/Test Preparation & Tutoring,Technology/Mobile Enthusiasts,1,google / organic,0.5,0:01:48,18,20,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Bargain Hunters,0,google / organic,0.5,0:03:35,9,10,$0.00,0
mobile,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Music Lovers,0,google / organic,0.5,0:01:50,10,16,$0.00,0
desktop,Consumer Electronics/Audio/Headphones & Headsets,Media & Entertainment/Light TV Viewers,1,google / organic,0.5,0:04:23,10,13,$0.00,0
mobile,Apparel & Accessories/Shoes/Athletic Shoes,Shoppers/Value Shoppers,1,google / organic,0.5,0:01:13,11,15,$0.00,0
desktop,Education/Post-Secondary Education,Home & Garden/Do-It-Yourselfers,1,google / organic,0.5,0:01:29,18,20,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Media & Entertainment/Gamers,0,google / organic,0.5,0:02:01,45,54,$0.00,0
mobile,Financial Services/Investment Services,Food & Dining/Foodies,1,google / organic,0.5,0:02:23,14,17,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Pet Lovers,1,google / organic,0.5,0:00:43,10,12,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Banking & Finance/Avid Investors,0,google / organic,0.5,0:02:51,11,13,$0.00,0
mobile,Education/Primary & Secondary Schools (K-12),Technology/Mobile Enthusiasts,1,google / organic,0.5,0:01:20,6,14,$0.00,0
desktop,Travel/Car Rental,Media & Entertainment/Music Lovers,1,google / organic,0.5,0:01:34,11,16,$0.00,0
desktop,Consumer Electronics/Audio,Food & Dining/Fast Food Cravers,1,google / organic,0.5,0:02:55,14,15,$0.00,0
desktop,Travel/Hotels & Accommodations/Vacation Rentals,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,0.5,0:00:57,22,25,$263.89,2.75
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,0.5,0:02:08,32,43,$0.00,0
desktop,Financial Services/Financial Planning/Retirement Planning,Lifestyles & Hobbies/Business Professionals,1,google / organic,0.5,0:02:12,12,12,$0.00,0
desktop,Telecom/Cable & Satellite TV Providers,Technology/Technophiles,1,google / organic,0.5,0:03:25,9,13,$263.89,2.75
mobile,Apparel & Accessories/Shoes/Athletic Shoes,Lifestyles & Hobbies/Shutterbugs,1,google / organic,0.5,0:00:59,9,12,$0.00,0
mobile,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Comics & Animation Fans,1,google / organic,0.5,0:02:56,9,10,$0.00,0
desktop,Software/Design Software,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,0.5,0:02:02,14,20,$0.00,0
desktop,Real Estate/Residential Properties,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,google / organic,0.5,0:01:57,21,23,$0.00,0
desktop,Home & Garden/Home Improvement,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,0.5,0:00:31,9,11,$0.00,0
mobile,Telecom/Mobile Phone Service Providers,Shoppers/Value Shoppers,1,google / organic,0.5,0:02:00,18,25,$0.00,0
mobile,Telecom/Mobile Phone Service Providers,Shoppers/Shopaholics,1,google / organic,0.5,0:01:29,10,14,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Shopaholics,0,google / organic,0.5,0:02:27,20,22,$0.00,0
desktop,Financial Services/Credit & Lending/Credit Cards,Travel/Business Travelers,0,google / organic,0.5,0:01:45,9,13,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,1,google / organic,0.5,0:04:30,11,12,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Movie Lovers/Sci-Fi & Fantasy Movie Fans,1,google / organic,0.5,0:01:34,12,14,$0.00,0
desktop,Employment,Food & Dining/Cooking Enthusiasts,1,google / organic,0.5,0:02:56,32,36,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Music Lovers/Spanish-Language Music Fans,1,google / organic,0.5,0:03:28,9,16,$0.00,0
desktop,Software/Business & Productivity Software,Media & Entertainment/Gamers/Roleplaying Game Fans,1,google / organic,0.5,0:02:37,16,17,$0.00,0
desktop,Software/Business & Productivity Software,Shoppers/Luxury Shoppers,1,Partners / affiliate,0.5,0:06:37,7,10,$0.00,0
desktop,Financial Services/Investment Services,Media & Entertainment/Music Lovers,0,google / organic,0.5,0:02:15,31,36,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,0.5,0:02:06,9,14,$0.00,0
desktop,Consumer Electronics/Audio/Speakers,Technology/Mobile Enthusiasts,1,google / organic,0.5,0:00:48,15,15,$0.00,0
desktop,Home & Garden/Home & Garden Services,Shoppers/Shopaholics,1,google / organic,0.5,0:02:28,17,17,$43.58,1
desktop,Travel/Car Rental,Lifestyles & Hobbies/Green Living Enthusiasts,1,google / organic,0.5,0:01:39,11,16,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Travel/Travel Buffs,1,google / organic,0.5,0:02:07,19,26,$0.00,0
desktop,Real Estate/Residential Properties,Shoppers/Luxury Shoppers,1,google / organic,0.4,0:01:52,34,39,$0.00,0
desktop,Education/Post-Secondary Education/Technology Education,Media & Entertainment/Gamers/Hardcore Gamers,1,google / organic,0.4,0:03:58,10,11,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Shoppers/Luxury Shoppers,1,analytics.google.com / referral,0.4,0:04:01,11,17,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Beauty & Wellness/Beauty Mavens,1,google / organic,0.4,0:00:11,8,11,$0.00,0
desktop,Employment/Sales & Marketing Jobs,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,0.4,0:02:54,23,26,$0.00,0
desktop,Financial Services/Banking Services,Shoppers/Shopaholics,1,google / organic,0.4,0:01:05,18,23,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Media & Entertainment/Movie Lovers/South Asian Film Fans,1,google / organic,0.4,0:04:03,10,12,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Travel/Business Travelers,0,google / organic,0.4,0:01:28,11,13,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Shoppers/Bargain Hunters,1,google / organic,0.4,0:01:15,13,14,$0.00,0
mobile,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Business Professionals,1,google / organic,0.4,0:01:05,10,16,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Sports & Fitness/Health & Fitness Buffs,1,analytics.google.com / referral,0.4,0:02:13,11,15,$0.00,0
desktop,Gifts & Occasions/Holiday & Seasonal Items,Sports & Fitness/Health & Fitness Buffs,1,google / organic,0.4,0:00:35,14,19,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Lifestyles & Hobbies/Shutterbugs,1,analytics.google.com / referral,0.4,0:03:38,14,20,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Lifestyles & Hobbies/Outdoor Enthusiasts,1,google / organic,0.4,0:01:25,15,18,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Beauty & Wellness/Frequently Visits Salons,0,google / organic,0.4,0:03:55,10,16,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Shoppers/Luxury Shoppers,1,google / organic,0.4,0:01:20,14,17,$0.00,0
desktop,Software/Business & Productivity Software,Media & Entertainment/Music Lovers/Rock Music Fans,0,google / organic,0.4,0:01:22,13,17,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Beauty & Wellness/Beauty Mavens,1,google / organic,0.4,0:00:35,10,14,$0.00,0
desktop,Employment/Executive & Management Jobs,Technology/Mobile Enthusiasts,1,google / organic,0.4,0:03:22,17,22,$0.00,0
desktop,Travel/Vacation Packages,Shoppers/Shopaholics,0,google / organic,0.4,0:01:30,14,15,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Gamers/Casual & Social Gamers,1,google / organic,0.4,0:02:25,18,21,$0.00,0
desktop,Software/Design Software,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,0.4,0:03:05,14,24,$0.00,0
desktop,Autos & Vehicles/Auto Parts & Accessories,Media & Entertainment/Movie Lovers,0,google / organic,0.4,0:00:53,13,13,$0.00,0
desktop,Software/Design Software,Food & Dining/Foodies,1,google / organic,0.4,0:02:53,19,25,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Travel/Travel Buffs,0,google / organic,0.4,0:01:10,9,11,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Shoppers/Value Shoppers,0,google / organic,0.4,0:03:00,16,20,$0.00,0
desktop,Travel/Bus & Rail Travel,Lifestyles & Hobbies/Business Professionals,0,google / organic,0.4,0:01:28,14,15,$0.00,0
desktop,Employment/Accounting & Finance Jobs,Shoppers/Shopaholics,0,google / organic,0.4,0:01:58,10,17,$0.00,0
desktop,Employment,Vehicles & Transportation/Auto Enthusiasts/Motorcycle Enthusiasts,1,google / organic,0.4,0:00:35,9,11,$0.00,0
desktop,Business Services/Business Financial Services,Lifestyles & Hobbies/Fashionistas,1,google / organic,0.4,0:00:24,17,28,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Beauty & Wellness/Frequently Visits Salons,1,google / organic,0.4,0:03:00,33,49,$0.00,0
desktop,Travel/Vacation Packages,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,0,google / organic,0.4,0:01:40,12,12,$0.00,0
desktop,Business Services/Business Financial Services,Beauty & Wellness/Frequently Visits Salons,1,google / organic,0.4,0:00:45,24,32,$0.00,0
mobile,Education/Test Preparation & Tutoring,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,0.4,0:01:48,7,13,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Frequently Attends Live Events,1,google / organic,0.4,0:01:59,20,27,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,0.4,0:02:17,19,25,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Media & Entertainment/Movie Lovers,1,google / organic,0.4,0:02:45,43,58,$68.98,1
mobile,Travel/Hotels & Accommodations,News & Politics/Avid News Readers/Entertainment News Enthusiasts,0,google / organic,0.4,0:00:42,9,13,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Technology/Technophiles,0,google / organic,0.4,0:02:01,54,63,$0.00,0
